"","elapsed_seconds","sse_loss"
"1",0.163000000000011,6.90245020689912
"2",0.365000000000009,4.6543700371086
"3",1.12300000000005,3.85195845490909
"4",1.73199999999997,3.15734183170551
"5",1.92100000000005,3.15550399142002
"6",2.10900000000015,2.91984947002601
"7",2.3130000000001,2.86627557557891
"8",2.50400000000013,2.84816398227099
"9",2.702,2.84235405306606
"10",3.09699999999998,2.828331313411
"11",3.78600000000006,2.70204120131591
"12",5.69200000000001,2.69641812499251
"13",5.86500000000001,2.68525960282432
"14",6.0440000000001,2.67208360105161
"15",6.23800000000006,2.6564241410264
"16",6.41200000000003,2.6316172532445
"17",7.0920000000001,2.48109861095435
"18",7.44299999999998,2.4807597175361
"19",7.63599999999997,2.47158375350672
"20",7.82500000000005,2.46974947905569
"21",7.99600000000009,2.4636453607014
"22",8.173,2.46181164559294
"23",8.54600000000005,2.46161909141068
"24",8.72000000000003,2.4604368336424
"25",9.43000000000006,2.4603416361393
"26",9.59000000000015,2.46004976450052
"27",9.80600000000004,2.45996992532597
"28",9.9670000000001,2.45940872845839
"29",11.1369999999999,2.45922899955527
"30",11.4870000000001,2.45911190683377
"31",11.6480000000001,2.4591058371039
"32",11.819,2.45910178018814
"33",12.001,2.45903674440481
"34",12.8230000000001,2.45901166113167
"35",13.2070000000001,2.4590026929321
"36",13.383,2.45899870081317
"37",13.5409999999999,2.45896183257947
"38",13.865,2.45887398274531
"39",15.2840000000001,2.45884866049352
"40",16.097,2.45884158332092
"41",17.144,2.45876666286447
"42",19.3199999999999,2.45875268816225
"43",40.5830000000001,2.45875036341294
"44",50.5830000000001,2.45874899098039
"45",52.3980000000001,2.45874843684175
"46",66.115,2.45874799871932
"47",73.1980000000001,2.45874788437121
