"","elapsed_seconds","sse_loss"
"1",0.162000000000035,6.39908922497854
"2",0.370000000000005,5.00511649238515
"3",0.894999999999982,2.78267347925939
"4",1.66100000000006,2.74499355491862
"5",1.87900000000002,2.73131716412784
"6",2.41800000000001,2.70046080426794
"7",2.72199999999998,2.67970704150483
"8",3.05200000000002,2.66800306364802
"9",3.35299999999995,2.64293065016366
"10",4.74199999999996,2.48562302914214
"11",5.13099999999997,2.47335131935494
"12",5.48900000000003,2.46897430428493
"13",5.67200000000003,2.46584476289586
"14",5.88200000000006,2.46401611890562
"15",6.06100000000004,2.46278760282813
"16",6.23500000000001,2.46219821492288
"17",6.40999999999997,2.46192024755355
"18",6.59900000000005,2.46153027484256
"19",6.88400000000001,2.45982977274216
"20",7.947,2.45956334444339
"21",8.12900000000002,2.45953170927225
"22",8.45399999999995,2.45926183249966
"23",9.79700000000003,2.45917299466906
"24",9.96799999999996,2.45910513534363
"25",12.322,2.45909550183394
"26",12.748,2.45907454933797
"27",12.904,2.45907062085818
"28",13.395,2.45905011138995
"29",13.704,2.45901880207002
"30",14.971,2.45893477804865
"31",15.783,2.45891452524795
"32",17.277,2.45890838228947
"33",19.522,2.45890113485193
"34",19.697,2.45886464369201
"35",20.165,2.4588631265906
"36",20.33,2.45884768658429
"37",20.8,2.45882690758942
"38",22.546,2.45882526027862
"39",23.176,2.45882516242526
"40",25.965,2.45882406796764
"41",29.332,2.45882400889767
"42",30.504,2.45882352757693
"43",35.086,2.45881412179216
"44",35.644,2.45881117426862
"45",39.2,2.45880774272948
"46",45.337,2.45880733806844
"47",47.173,2.45880610761456
"48",71.644,2.45880591436291
