"","elapsed_seconds","sse_loss"
"1",0.286000000000058,6.18401706190631
"2",0.638000000000147,3.92676130081781
"3",2.42200000000003,2.47214786267744
"4",3.55899999999997,2.46733758133264
"5",3.73800000000006,2.46415367574443
"6",4.12000000000012,2.46407408136772
"7",4.29899999999998,2.46355344022876
"8",4.53700000000003,2.46028099441234
"9",5.25600000000009,2.45991963567983
"10",5.61599999999999,2.45973058239711
"11",6.28099999999995,2.45940268736068
"12",7,2.45936733499935
"13",7.16499999999996,2.45930205138878
"14",7.53099999999995,2.45929338235291
"15",7.85500000000002,2.45913981403282
"16",9.08300000000008,2.45907900947718
"17",9.24900000000002,2.45907236224398
"18",10.0800000000002,2.45902830620852
"19",10.3390000000002,2.45901643815976
"20",10.9970000000001,2.45900401501911
"21",11.3150000000001,2.45897753625974
"22",12.278,2.45896657692789
"23",12.549,2.45896079096372
"24",13.1030000000001,2.45895849771255
"25",13.3720000000001,2.45894204890559
"26",13.6510000000001,2.45893723670872
"27",14.297,2.45890705376664
"28",15.29,2.45882269767066
"29",15.4470000000001,2.45881575647313
"30",15.7809999999999,2.45879130901643
"31",17.4740000000002,2.45878517964407
"32",18.7560000000001,2.45876889799344
"33",21.002,2.45876225627399
"34",22.0050000000001,2.45875498930674
"35",31.211,2.4587535640162
"36",32.3310000000001,2.45875351367681
"37",32.663,2.45874976122311
"38",34.7570000000001,2.45874872617465
"39",36.5030000000002,2.45874814011855
"40",41.058,2.45874656379252
"41",59.9580000000001,2.45874654733574
"42",73.2450000000001,2.4587462067442
