,elapsed_seconds,params,best_params,loss,best_loss,best_sse
38,0.5224147080000421,"[1.2082684  2.2628155  0.07077473 1.         2.         0.29734525
 0.5768401  1.6133779  0.64522785 1.7001927  0.43889564 1.052512
 2.0184386  1.         2.         0.08647222 1.         2.
 0.04602185 1.         2.         0.38704225]","[1.2082684  2.2628155  0.07077473 1.         2.         0.29734525
 0.5768401  1.6133779  0.64522785 1.7001927  0.43889564 1.052512
 2.0184386  1.         2.         0.08647222 1.         2.
 0.04602185 1.         2.         0.38704225]",0.07951572,0.07951572,3.7958314418792725
39,0.5348193879999599,"[1.2138293  2.2709937  0.0697461  1.         2.         0.29884887
 0.5644409  1.6030846  0.6390028  1.6966039  0.44477093 1.0442365
 2.0071862  1.         2.         0.08745293 1.         2.
 0.04635924 1.         2.         0.39062005]","[1.2138293  2.2709937  0.0697461  1.         2.         0.29884887
 0.5644409  1.6030846  0.6390028  1.6966039  0.44477093 1.0442365
 2.0071862  1.         2.         0.08745293 1.         2.
 0.04635924 1.         2.         0.39062005]",0.07907982,0.07907982,3.7746388912200928
40,0.5477231170000323,"[1.2194719  2.2792635  0.06865095 1.         2.         0.30028605
 0.55196315 1.5927521  0.63294166 1.6931977  0.4505007  1.0351701
 1.9953343  1.         2.         0.08873285 1.         2.
 0.04666629 1.         2.         0.39404595]","[1.2194719  2.2792635  0.06865095 1.         2.         0.30028605
 0.55196315 1.5927521  0.63294166 1.6931977  0.4505007  1.0351701
 1.9953343  1.         2.         0.08873285 1.         2.
 0.04666629 1.         2.         0.39404595]",0.07863832,0.07863832,3.7539446353912354
41,0.5612001179999879,"[1.2251842  2.2876103  0.06761315 1.         2.         0.3016614
 0.53942865 1.5824032  0.62703913 1.6899657  0.4560857  1.0252986
 1.9829125  1.         2.         0.09009504 1.         2.
 0.04694568 1.         2.         0.39732698]","[1.2251842  2.2876103  0.06761315 1.         2.         0.3016614
 0.53942865 1.5824032  0.62703913 1.6899657  0.4560857  1.0252986
 1.9829125  1.         2.         0.09009504 1.         2.
 0.04694568 1.         2.         0.39732698]",0.07820718,0.07820718,3.7340915203094482
42,0.5738940710000406,"[1.2309542  2.2960207  0.06674596 1.         2.         0.30297917
 0.5268557  1.5720555  0.62129027 1.6868998  0.46152714 1.0146288
 1.9699585  1.         2.         0.09133988 1.         2.
 0.04719986 1.         2.         0.4004698 ]","[1.2309542  2.2960207  0.06674596 1.         2.         0.30297917
 0.5268557  1.5720555  0.62129027 1.6868998  0.46152714 1.0146288
 1.9699585  1.         2.         0.09133988 1.         2.
 0.04719986 1.         2.         0.4004698 ]",0.077793576,0.077793576,3.7149317264556885
43,0.5863622750000559,"[1.2367709  2.3044825  0.06613851 1.         2.         0.30424336
 0.5142575  1.56172    0.6156903  1.6839921  0.4668269  1.003189
 1.9565158  1.         2.         0.09230189 1.         2.
 0.04743107 1.         2.         0.40348086]","[1.2367709  2.3044825  0.06613851 1.         2.         0.30424336
 0.5142575  1.56172    0.6156903  1.6839921  0.4668269  1.003189
 1.9565158  1.         2.         0.09230189 1.         2.
 0.04743107 1.         2.         0.40348086]",0.07739441,0.07739441,3.6959664821624756
44,0.5988010420001046,"[1.2426242  2.3129847  0.06584445 1.         2.         0.30545765
 0.5016408  1.5514011  0.61023426 1.6812352  0.47198796 0.9910267
 1.9426299  1.         2.         0.09286039 1.         2.
 0.04764137 1.         2.         0.40636638]","[1.2426242  2.3129847  0.06584445 1.         2.         0.30545765
 0.5016408  1.5514011  0.61023426 1.6812352  0.47198796 0.9910267
 1.9426299  1.         2.         0.09286039 1.         2.
 0.04764137 1.         2.         0.40636638]",0.07699931,0.07699931,3.6765801906585693
45,0.6115617719999591,"[1.2485051  2.321518   0.06587555 1.         2.         0.30662552
 0.48900566 1.5410973  0.60491705 1.6786216  0.47701454 0.9782021
 1.9283457  1.         2.         0.09294371 1.         2.
 0.0478326  1.         2.         0.4091326 ]","[1.2485051  2.321518   0.06587555 1.         2.         0.30662552
 0.48900566 1.5410973  0.60491705 1.6786216  0.47701454 0.9782021
 1.9283457  1.         2.         0.09294371 1.         2.
 0.0478326  1.         2.         0.4091326 ]",0.076595426,0.076595426,3.656275749206543
46,0.6246199469999283,"[1.254406   2.3300745  0.06620191 1.         2.         0.3077502
 0.47634542 1.530802   0.59973323 1.6761442  0.48191196 0.96478117
 1.9137046  1.         2.         0.09252835 1.         2.
 0.04800648 1.         2.         0.41178563]","[1.254406   2.3300745  0.06620191 1.         2.         0.3077502
 0.47634542 1.530802   0.59973323 1.6761442  0.48191196 0.96478117
 1.9137046  1.         2.         0.09252835 1.         2.
 0.04800648 1.         2.         0.41178563]",0.07617241,0.07617241,3.6347951889038086
47,0.6374034509999547,"[1.26032    2.3386478  0.06675886 1.         2.         0.30883467
 0.46364763 1.5205053  0.5946769  1.6737959  0.4866866  0.9508295
 1.8987443  1.         2.         0.09163473 1.         2.
 0.04816455 1.         2.         0.4143316 ]","[1.26032    2.3386478  0.06675886 1.         2.         0.30883467
 0.46364763 1.5205053  0.5946769  1.6737959  0.4866866  0.9508295
 1.8987443  1.         2.         0.09163473 1.         2.
 0.04816455 1.         2.         0.4143316 ]",0.0757249,0.0757249,3.6121296882629395
48,0.6504375049998998,"[1.266241   2.3472323  0.06745826 1.         2.         0.30988172
 0.4508951  1.510195   0.5897418  1.6715698  0.4913456  0.93640834
 1.883498   1.         2.         0.09032137 1.         2.
 0.04830823 1.         2.         0.41677654]","[1.266241   2.3472323  0.06745826 1.         2.         0.30988172
 0.4508951  1.510195   0.5897418  1.6715698  0.4913456  0.93640834
 1.883498   1.         2.         0.09032137 1.         2.
 0.04830823 1.         2.         0.41677654]",0.07525271,0.07525271,3.588435173034668
49,0.6629868079999142,"[1.2721635  2.3558228  0.06820216 1.         2.         0.31089392
 0.43806723 1.4998581  0.58492154 1.6694593  0.4958968  0.9215723
 1.8679945  1.         2.         0.08867855 1.         2.
 0.04843882 1.         2.         0.41912642]","[1.2721635  2.3558228  0.06820216 1.         2.         0.31089392
 0.43806723 1.4998581  0.58492154 1.6694593  0.4958968  0.9215723
 1.8679945  1.         2.         0.08867855 1.         2.
 0.04843882 1.         2.         0.41912642]",0.074759066,0.074759066,3.5639164447784424
50,0.6754402569999911,"[1.2780824  2.3644147  0.06889609 1.         2.         0.31187373
 0.42514154 1.4894817  0.5802094  1.6674582  0.50034815 0.90636885
 1.8522598  1.         2.         0.08682163 1.         2.
 0.04855749 1.         2.         0.42138705]","[1.2780824  2.3644147  0.06889609 1.         2.         0.31187373
 0.42514154 1.4894817  0.5802094  1.6674582  0.50034815 0.90636885
 1.8522598  1.         2.         0.08682163 1.         2.
 0.04855749 1.         2.         0.42138705]",0.07424826,0.07424826,3.538728713989258
51,0.6887703400000191,"[1.2839925  2.3730032  0.06946045 1.         2.         0.31282333
 0.41209513 1.4790537  0.57559866 1.6655601  0.5047077  0.89083827
 1.836316   1.         2.         0.08488328 1.         2.
 0.0486653  1.         2.         0.42356402]","[1.2839925  2.3730032  0.06946045 1.         2.         0.31282333
 0.41209513 1.4790537  0.57559866 1.6655601  0.5047077  0.89083827
 1.836316   1.         2.         0.08488328 1.         2.
 0.0486653  1.         2.         0.42356402]",0.07372352,0.07372352,3.512916088104248
52,0.7059426010000607,"[1.2898889  2.381584   0.06983878 1.         2.         0.3137448
 0.39890608 1.4685642  0.57108295 1.6637594  0.50898325 0.8750143
 1.8201826  1.         2.         0.08300364 1.         2.
 0.04876325 1.         2.         0.42566267]","[1.2898889  2.381584   0.06983878 1.         2.         0.3137448
 0.39890608 1.4685642  0.57108295 1.6637594  0.50898325 0.8750143
 1.8201826  1.         2.         0.08300364 1.         2.
 0.04876325 1.         2.         0.42566267]",0.07318576,0.07318576,3.4863691329956055
53,0.7199957479999739,"[1.2957664  2.3901517  0.07000221 1.         2.         0.3146401
 0.38555485 1.4580052  0.5666561  1.6620505  0.5131822  0.85892504
 1.8038759  1.         2.         0.08131755 1.         2.
 0.04885222 1.         2.         0.42768797]","[1.2957664  2.3901517  0.07000221 1.         2.         0.3146401
 0.38555485 1.4580052  0.5666561  1.6620505  0.5131822  0.85892504
 1.8038759  1.         2.         0.08131755 1.         2.
 0.04885222 1.         2.         0.42768797]",0.07263269,0.07263269,3.4588522911071777
